group,year,units,alpha3,countryCode,region,subRegion,regionCode,subRegionCode
July,2004,490.679,DOM,214.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2005,310.0469,DOM,214.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2006,386.6671,DOM,214.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2007,464.9084,DOM,214.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2008,645.0295,DOM,214.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2009,352.4645,DOM,214.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2010,378.1562,DOM,214.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2011,490.5415,DOM,214.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2012,488.4307,DOM,214.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2013,425.3936,DOM,214.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2014,396.9541,DOM,214.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2015,399.9543,DOM,214.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2016,412.2085,DOM,214.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2017,412.4251,DOM,214.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2018,430.9097,DOM,214.0,Americas,Latin America and the Caribbean,19.0,419.0
July,2019,401.6348,DOM,214.0,Americas,Latin America and the Caribbean,19.0,419.0
April,1990,1503.815,ECU,218.0,Americas,Latin America and the Caribbean,19.0,419.0
April,1991,2123.824,ECU,218.0,Americas,Latin America and the Caribbean,19.0,419.0
April,1992,1185.48,ECU,218.0,Americas,Latin America and the Caribbean,19.0,419.0
April,1993,2069.007,ECU,218.0,Americas,Latin America and the Caribbean,19.0,419.0
April,1994,2375.766,ECU,218.0,Americas,Latin America and the Caribbean,19.0,419.0
April,1995,1888.233,ECU,218.0,Americas,Latin America and the Caribbean,19.0,419.0
April,1996,1992.914,ECU,218.0,Americas,Latin America and the Caribbean,19.0,419.0
April,1997,1190.663,ECU,218.0,Americas,Latin America and the Caribbean,19.0,419.0
April,1998,1205.968,ECU,218.0,Americas,Latin America and the Caribbean,19.0,419.0
April,1999,1197.6832,ECU,218.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2000,853.817,ECU,218.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2001,792.847,ECU,218.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2002,582.224,ECU,218.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2003,640.79,ECU,218.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2004,780.435,ECU,218.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2005,935.3007,ECU,218.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2006,1034.5199,ECU,218.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2007,950.4028,ECU,218.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2008,770.6473,ECU,218.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2009,813.2849,ECU,218.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2010,853.9798,ECU,218.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2011,825.4144,ECU,218.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2012,828.1024,ECU,218.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2013,665.545,ECU,218.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2014,644.0112,ECU,218.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2015,644.4926,ECU,218.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2016,644.8845,ECU,218.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2017,623.5744,ECU,218.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2018,496.0001,ECU,218.0,Americas,Latin America and the Caribbean,19.0,419.0
April,2019,558.9352,ECU,218.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1990,2464.864,SLV,222.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1991,2197.692,SLV,222.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1992,3001.301,SLV,222.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1993,2378.482,SLV,222.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1994,2293.468,SLV,222.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1995,2585.179,SLV,222.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1996,2533.568,SLV,222.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1997,2174.809,SLV,222.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1998,2054.628,SLV,222.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1999,2598.1449,SLV,222.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2000,1704.4498,SLV,222.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2001,1693.966,SLV,222.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2002,1361.376,SLV,222.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2003,1380.097,SLV,222.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2004,1196.873,SLV,222.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2005,1318.587,SLV,222.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2006,1233.661,SLV,222.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2007,1504.9911,SLV,222.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2008,1450.2264,SLV,222.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2009,1074.6297,SLV,222.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2010,1873.269,SLV,222.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2011,1163.7647,SLV,222.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2012,1239.5852,SLV,222.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2013,514.9996,SLV,222.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2014,664.9995,SLV,222.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2015,565,SLV,222.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2016,609.9996,SLV,222.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2017,759.6124,SLV,222.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2018,760.9228,SLV,222.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2019,660.6916,SLV,222.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1990,3.536,GNQ,226.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1991,2.551,GNQ,226.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1992,1.686,GNQ,226.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1993,0,GNQ,226.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1994,3.193,GNQ,226.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1995,1.807,GNQ,226.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1996,1.12,GNQ,226.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1997,1.669,GNQ,226.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1998,1.036,GNQ,226.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1999,0.179,GNQ,226.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2000,0,GNQ,226.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2001,0,GNQ,226.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2002,0,GNQ,226.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2003,0,GNQ,226.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2004,0,GNQ,226.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2005,0,GNQ,226.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2006,0,GNQ,226.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2007,0,GNQ,226.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2008,0,GNQ,226.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2009,0,GNQ,226.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2010,0,GNQ,226.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2011,0,GNQ,226.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2012,0,GNQ,226.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2013,0,GNQ,226.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2014,0,GNQ,226.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2015,0,GNQ,226.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2016,0,GNQ,226.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2017,0.051,GNQ,226.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2018,0.007,GNQ,226.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2019,0,GNQ,226.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1990,2909.451,ETH,231.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1991,2924.664,ETH,231.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1992,1825.171,ETH,231.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1993,2967.004,ETH,231.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1994,2762.73,ETH,231.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1995,3165.322,ETH,231.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1996,3407.442,ETH,231.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1997,3056.864,ETH,231.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1998,2927.725,ETH,231.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1999,3784.051,ETH,231.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2000,3115.149,ETH,231.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2001,4044.24,ETH,231.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2002,4093.902,ETH,231.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2003,4393.717,ETH,231.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2004,5212.951,ETH,231.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2005,4779.486,ETH,231.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2006,5550.74,ETH,231.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2007,5966.6796,ETH,231.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2008,4948.9869,ETH,231.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2009,6830.199,ETH,231.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2010,5560.3848,ETH,231.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2011,5650.4099,ETH,231.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2012,6132.0066,ETH,231.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2013,6242.4439,ETH,231.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2014,6383.2618,ETH,231.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2015,6514.9754,ETH,231.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2016,7142.9796,ETH,231.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2017,7346.7332,ETH,231.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2018,7511.2234,ETH,231.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2019,7343.4329,ETH,231.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1990,3.408,GAB,266.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1991,1.752,GAB,266.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1992,3.063,GAB,266.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1993,2.884,GAB,266.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1994,7.701,GAB,266.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1995,1.768,GAB,266.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1996,1.279,GAB,266.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1997,2.668,GAB,266.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1998,3.765,GAB,266.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1999,2.057,GAB,266.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2000,0,GAB,266.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2001,0.822,GAB,266.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2002,1.25,GAB,266.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2003,0.3,GAB,266.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2004,0.3,GAB,266.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2005,0.691,GAB,266.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2006,1.403,GAB,266.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2007,0.721,GAB,266.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2008,2.067,GAB,266.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2009,0.493,GAB,266.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2010,1.8323,GAB,266.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2011,0.782,GAB,266.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2012,0.751,GAB,266.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2013,0.383,GAB,266.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2014,0.517,GAB,266.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2015,0.741,GAB,266.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2016,0.5,GAB,266.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2017,0.2563,GAB,266.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2018,0.5325,GAB,266.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2019,0.5,GAB,266.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1990,37.855,GHA,288.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1991,76.306,GHA,288.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1992,36.602,GHA,288.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1993,45.381,GHA,288.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1994,57.176,GHA,288.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1995,56.528,GHA,288.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1996,32.425,GHA,288.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1997,27.275,GHA,288.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1998,54.436,GHA,288.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1999,88.9011,GHA,288.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2000,76.456,GHA,288.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2001,7.285,GHA,288.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2002,33.6323,GHA,288.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2003,18.1419,GHA,288.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2004,18.1139,GHA,288.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2005,12.3749,GHA,288.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2006,20.2111,GHA,288.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2007,34.6644,GHA,288.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2008,26.4006,GHA,288.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2009,18.6085,GHA,288.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2010,69.4979,GHA,288.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2011,30.0625,GHA,288.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2012,20.8836,GHA,288.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2013,25.0741,GHA,288.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2014,35.3924,GHA,288.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2015,35.6548,GHA,288.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2016,26.1091,GHA,288.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2017,12.9667,GHA,288.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2018,14.7455,GHA,288.0,Africa,Sub-Saharan Africa,2.0,202.0
